compiler,param_count,run,status,exit_code,compilation_time_seconds,peak_rss_kb,user_cpu_s,sys_cpu_s,job_id,array_task_id,node,started_at,finished_at,error_message
orig,5,4,SUCCESS,0,1.048385,82812,0.9,0.12,1642447,5,cn99,2026-05-25T12:29:08+00:00,2026-05-25T12:29:19+00:00,
orig,5,5,SUCCESS,0,1.053606,82924,0.9,0.13,1642447,5,cn99,2026-05-25T12:29:08+00:00,2026-05-25T12:29:19+00:00,
orig,5,6,SUCCESS,0,1.05421,82704,0.92,0.11,1642447,5,cn99,2026-05-25T12:29:08+00:00,2026-05-25T12:29:19+00:00,
orig,5,7,SUCCESS,0,1.047599,82796,0.9,0.12,1642447,5,cn99,2026-05-25T12:29:08+00:00,2026-05-25T12:29:19+00:00,
orig,5,8,SUCCESS,0,1.067921,82644,0.92,0.12,1642447,5,cn99,2026-05-25T12:29:08+00:00,2026-05-25T12:29:19+00:00,
orig,5,9,SUCCESS,0,1.050369,82988,0.9,0.12,1642447,5,cn99,2026-05-25T12:29:08+00:00,2026-05-25T12:29:19+00:00,
orig,5,10,SUCCESS,0,1.053799,82800,0.9,0.12,1642447,5,cn99,2026-05-25T12:29:08+00:00,2026-05-25T12:29:19+00:00,
orig,6,1,SUCCESS,0,2.924292,167496,2.65,0.21,1642447,6,cn99,2026-05-25T12:29:20+00:00,2026-05-25T12:29:50+00:00,
orig,6,2,SUCCESS,0,2.884531,167428,2.64,0.21,1642447,6,cn99,2026-05-25T12:29:20+00:00,2026-05-25T12:29:50+00:00,
orig,6,3,SUCCESS,0,2.907031,167420,2.68,0.19,1642447,6,cn99,2026-05-25T12:29:20+00:00,2026-05-25T12:29:50+00:00,
orig,6,4,SUCCESS,0,2.888822,167436,2.67,0.19,1642447,6,cn99,2026-05-25T12:29:20+00:00,2026-05-25T12:29:50+00:00,
orig,6,5,SUCCESS,0,2.901281,167368,2.68,0.18,1642447,6,cn99,2026-05-25T12:29:20+00:00,2026-05-25T12:29:50+00:00,
orig,6,6,SUCCESS,0,2.906705,167412,2.68,0.19,1642447,6,cn99,2026-05-25T12:29:20+00:00,2026-05-25T12:29:50+00:00,
orig,6,7,SUCCESS,0,2.923374,167232,2.68,0.21,1642447,6,cn99,2026-05-25T12:29:20+00:00,2026-05-25T12:29:50+00:00,
orig,6,8,SUCCESS,0,2.906671,167560,2.66,0.21,1642447,6,cn99,2026-05-25T12:29:20+00:00,2026-05-25T12:29:50+00:00,
orig,6,9,SUCCESS,0,2.889924,167236,2.65,0.2,1642447,6,cn99,2026-05-25T12:29:20+00:00,2026-05-25T12:29:50+00:00,
orig,6,10,SUCCESS,0,2.900213,167564,2.65,0.21,1642447,6,cn99,2026-05-25T12:29:20+00:00,2026-05-25T12:29:50+00:00,
orig,7,1,SUCCESS,0,16.064134,515292,15.35,0.62,1642447,7,cn99,2026-05-25T12:29:51+00:00,2026-05-25T12:32:32+00:00,
orig,7,2,SUCCESS,0,16.379714,515248,15.36,0.95,1642447,7,cn99,2026-05-25T12:29:51+00:00,2026-05-25T12:32:32+00:00,
orig,7,3,SUCCESS,0,16.037538,514972,15.38,0.59,1642447,7,cn99,2026-05-25T12:29:51+00:00,2026-05-25T12:32:32+00:00,
orig,7,4,SUCCESS,0,16.342565,515244,15.42,0.85,1642447,7,cn99,2026-05-25T12:29:51+00:00,2026-05-25T12:32:32+00:00,
orig,7,5,SUCCESS,0,16.351008,515196,15.41,0.86,1642447,7,cn99,2026-05-25T12:29:51+00:00,2026-05-25T12:32:32+00:00,
orig,7,6,SUCCESS,0,15.84989,515376,15.32,0.46,1642447,7,cn99,2026-05-25T12:29:51+00:00,2026-05-25T12:32:32+00:00,
orig,7,7,SUCCESS,0,16.012786,515248,15.42,0.52,1642447,7,cn99,2026-05-25T12:29:51+00:00,2026-05-25T12:32:32+00:00,
orig,7,8,SUCCESS,0,15.895975,514928,15.37,0.45,1642447,7,cn99,2026-05-25T12:29:51+00:00,2026-05-25T12:32:32+00:00,
orig,7,9,SUCCESS,0,15.899619,515376,15.33,0.49,1642447,7,cn99,2026-05-25T12:29:51+00:00,2026-05-25T12:32:32+00:00,
orig,7,10,SUCCESS,0,16.088319,515452,15.34,0.67,1642447,7,cn99,2026-05-25T12:29:51+00:00,2026-05-25T12:32:32+00:00,
orig,8,1,SUCCESS,0,135.428021,1699212,132.96,2.15,1642447,8,cn99,2026-05-25T12:32:33+00:00,2026-05-25T12:57:06+00:00,
orig,8,2,SUCCESS,0,134.316125,1699268,132.26,1.76,1642447,8,cn99,2026-05-25T12:32:33+00:00,2026-05-25T12:57:06+00:00,
orig,8,3,SUCCESS,0,134.51447,1699360,132.51,1.73,1642447,8,cn99,2026-05-25T12:32:33+00:00,2026-05-25T12:57:06+00:00,
orig,8,4,SUCCESS,0,134.952043,1699212,132.78,1.87,1642447,8,cn99,2026-05-25T12:32:33+00:00,2026-05-25T12:57:06+00:00,
orig,8,5,SUCCESS,0,146.665124,1699196,144.46,1.92,1642447,8,cn99,2026-05-25T12:32:33+00:00,2026-05-25T12:57:06+00:00,
orig,8,6,SUCCESS,0,155.491467,1699064,153.58,1.59,1642447,8,cn99,2026-05-25T12:32:33+00:00,2026-05-25T12:57:06+00:00,
orig,8,7,SUCCESS,0,161.77766,1699164,159.97,1.47,1642447,8,cn99,2026-05-25T12:32:33+00:00,2026-05-25T12:57:06+00:00,
orig,8,8,SUCCESS,0,158.306885,1699104,156.52,1.46,1642447,8,cn99,2026-05-25T12:32:33+00:00,2026-05-25T12:57:06+00:00,
orig,8,9,SUCCESS,0,150.796382,1699104,148.96,1.52,1642447,8,cn99,2026-05-25T12:32:33+00:00,2026-05-25T12:57:06+00:00,
orig,8,10,SUCCESS,0,159.769537,1699036,157.95,1.49,1642447,8,cn99,2026-05-25T12:32:33+00:00,2026-05-25T12:57:06+00:00,
orig,9,1,TIMEOUT,124,,,1786.52,11.13,1642447,9,cn99,2026-05-25T12:42:17+00:00,2026-05-25T17:35:15+00:00,killed by timeout at 1800.376960s (cap 1800s); exit 124
orig,9,2,SUCCESS,0,1749.284957,5789540,1730.55,15.86,1642447,9,cn99,2026-05-25T12:42:17+00:00,2026-05-25T17:35:15+00:00,
orig,9,3,SUCCESS,0,1746.02309,5789692,1728.64,14.56,1642447,9,cn99,2026-05-25T12:42:17+00:00,2026-05-25T17:35:15+00:00,
orig,9,4,SUCCESS,0,1751.265913,5789712,1732.43,15.99,1642447,9,cn99,2026-05-25T12:42:17+00:00,2026-05-25T17:35:15+00:00,
orig,9,5,SUCCESS,0,1753.54189,5789696,1734.22,16.5,1642447,9,cn99,2026-05-25T12:42:17+00:00,2026-05-25T17:35:15+00:00,
orig,9,6,SUCCESS,0,1749.399178,5789588,1729.88,16.53,1642447,9,cn99,2026-05-25T12:42:17+00:00,2026-05-25T17:35:15+00:00,
orig,9,7,SUCCESS,0,1745.962476,5789692,1731.0,12.16,1642447,9,cn99,2026-05-25T12:42:17+00:00,2026-05-25T17:35:15+00:00,
orig,9,8,SUCCESS,0,1751.686302,5789076,1732.99,15.9,1642447,9,cn99,2026-05-25T12:42:17+00:00,2026-05-25T17:35:15+00:00,
orig,9,9,SUCCESS,0,1746.200514,5789800,1728.05,15.27,1642447,9,cn99,2026-05-25T12:42:17+00:00,2026-05-25T17:35:15+00:00,
orig,9,10,SUCCESS,0,1783.868195,5789792,1765.76,15.23,1642447,9,cn99,2026-05-25T12:42:17+00:00,2026-05-25T17:35:15+00:00,
